index,category,definition,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
197,body_parts,head,0.12,0.17,0.28,0.42,0.41,0.5,0.61,0.7,0.74,0.75,0.8,0.85,0.93,0.87,0.96
198,body_parts,knee,0.1,0.13,0.24,0.34,0.35,0.41,0.53,0.6,0.67,0.73,0.77,0.73,0.87,0.79,0.91
199,body_parts,leg,0.04,0.09,0.18,0.29,0.27,0.39,0.52,0.59,0.65,0.71,0.78,0.79,0.89,0.85,0.95
200,body_parts,lips,0.02,0.05,0.09,0.15,0.18,0.24,0.37,0.4,0.45,0.53,0.64,0.63,0.77,0.71,0.84
201,body_parts,mouth,0.18,0.27,0.43,0.57,0.54,0.56,0.7,0.75,0.79,0.8,0.87,0.88,0.95,0.89,0.96
202,body_parts,nose,0.41,0.47,0.65,0.75,0.76,0.75,0.86,0.9,0.91,0.92,0.93,0.95,0.98,0.95,0.98
203,body_parts,owie/boo boo,0.3,0.38,0.46,0.56,0.65,0.61,0.71,0.79,0.8,0.83,0.87,0.88,0.95,0.83,0.91
204,body_parts,penis*,0.07,0.08,0.16,0.18,0.22,0.27,0.29,0.43,0.42,0.42,0.49,0.52,0.64,0.51,0.55
205,body_parts,shoulder,0.01,0.01,0.03,0.11,0.11,0.16,0.24,0.28,0.33,0.4,0.49,0.49,0.62,0.55,0.7
206,body_parts,toe,0.18,0.28,0.38,0.47,0.47,0.53,0.61,0.68,0.73,0.74,0.83,0.82,0.92,0.86,0.94
207,body_parts,tongue,0.07,0.16,0.22,0.31,0.33,0.36,0.52,0.56,0.59,0.63,0.69,0.74,0.84,0.81,0.91
208,body_parts,tooth,0.16,0.17,0.33,0.39,0.43,0.41,0.53,0.6,0.7,0.72,0.78,0.81,0.92,0.86,0.9
209,body_parts,tummy,0.11,0.18,0.33,0.43,0.45,0.45,0.63,0.68,0.73,0.77,0.86,0.8,0.93,0.87,0.94
210,body_parts,vagina*,0.02,0.03,0.07,0.11,0.1,0.12,0.18,0.16,0.21,0.24,0.29,0.27,0.41,0.36,0.38
211,household,basket,0.03,0.05,0.14,0.18,0.19,0.25,0.33,0.4,0.46,0.5,0.6,0.59,0.76,0.67,0.82
212,household,blanket,0.18,0.22,0.39,0.47,0.51,0.57,0.65,0.77,0.79,0.83,0.87,0.87,0.95,0.92,0.96
213,household,bottle,0.42,0.36,0.49,0.53,0.58,0.6,0.7,0.71,0.74,0.78,0.87,0.83,0.92,0.86,0.93
214,household,bowl,0.11,0.12,0.26,0.33,0.35,0.41,0.49,0.58,0.64,0.71,0.75,0.76,0.89,0.8,0.95
215,household,box,0.12,0.17,0.28,0.36,0.38,0.43,0.55,0.61,0.65,0.72,0.77,0.83,0.88,0.85,0.92
216,household,broom,0.09,0.1,0.18,0.27,0.27,0.35,0.42,0.52,0.56,0.62,0.69,0.71,0.84,0.73,0.85
217,household,brush,0.16,0.15,0.32,0.37,0.4,0.43,0.58,0.64,0.69,0.69,0.73,0.79,0.9,0.82,0.92
218,household,bucket,0.03,0.05,0.09,0.17,0.14,0.23,0.29,0.36,0.41,0.47,0.52,0.54,0.72,0.63,0.78
219,household,camera,0.02,0.01,0.09,0.13,0.17,0.23,0.33,0.35,0.45,0.52,0.6,0.62,0.75,0.68,0.83
220,household,can (object),0.01,0.03,0.06,0.11,0.13,0.14,0.23,0.28,0.34,0.4,0.44,0.48,0.61,0.57,0.7
221,household,clock,0.14,0.15,0.29,0.34,0.38,0.38,0.49,0.55,0.61,0.65,0.67,0.72,0.85,0.79,0.89
222,household,comb,0.06,0.08,0.18,0.23,0.28,0.27,0.37,0.43,0.46,0.56,0.67,0.59,0.78,0.69,0.82
223,household,cup,0.24,0.3,0.46,0.57,0.6,0.63,0.77,0.79,0.8,0.87,0.91,0.91,0.95,0.91,0.97
224,household,dish,0.03,0.03,0.1,0.13,0.16,0.18,0.28,0.31,0.33,0.41,0.42,0.53,0.67,0.55,0.67
225,household,fork,0.07,0.15,0.27,0.36,0.41,0.46,0.64,0.68,0.71,0.75,0.81,0.89,0.92,0.81,0.93
226,household,garbage,0.03,0.07,0.1,0.18,0.22,0.23,0.28,0.4,0.4,0.45,0.54,0.59,0.66,0.61,0.71
227,household,glass,0.03,0.04,0.11,0.16,0.18,0.22,0.33,0.37,0.47,0.5,0.63,0.59,0.75,0.65,0.79
228,household,glasses,0.09,0.11,0.22,0.3,0.29,0.37,0.46,0.54,0.6,0.65,0.7,0.72,0.87,0.78,0.84
229,household,hammer,0.03,0.03,0.1,0.16,0.18,0.22,0.31,0.4,0.41,0.45,0.55,0.63,0.73,0.62,0.79
230,household,jar,0.03,0.11,0.13,0.19,0.22,0.3,0.38,0.42,0.31,0.35,0.37,0.47,0.44,0.58,0.57
231,household,keys,0.31,0.2,0.39,0.47,0.44,0.41,0.48,0.5,0.68,0.69,0.83,0.72,0.95,0.67,0.85
232,household,knife,0.02,0.01,0.1,0.14,0.16,0.23,0.39,0.42,0.47,0.55,0.61,0.66,0.8,0.69,0.83
233,household,lamp,0.01,0.02,0.05,0.1,0.14,0.14,0.24,0.26,0.31,0.35,0.4,0.47,0.58,0.5,0.66
234,household,light,0.25,0.2,0.42,0.44,0.53,0.55,0.69,0.7,0.78,0.78,0.86,0.85,0.94,0.86,0.95
235,household,medicine,0.05,0.05,0.14,0.22,0.22,0.28,0.38,0.46,0.55,0.62,0.71,0.68,0.84,0.75,0.87
236,household,money,0.06,0.08,0.17,0.27,0.31,0.37,0.44,0.55,0.59,0.65,0.78,0.75,0.9,0.79,0.89
237,household,mop,0.01,0.02,0.04,0.07,0.09,0.12,0.18,0.18,0.25,0.25,0.34,0.35,0.52,0.41,0.55
238,household,nail,0.01,0.01,0.03,0.1,0.05,0.12,0.19,0.26,0.27,0.34,0.38,0.46,0.58,0.51,0.62
239,household,napkin,0.02,0.04,0.09,0.15,0.21,0.28,0.39,0.44,0.54,0.57,0.65,0.64,0.82,0.72,0.88
240,household,paper,0.08,0.11,0.22,0.31,0.32,0.41,0.52,0.62,0.66,0.7,0.78,0.77,0.9,0.86,0.92
241,household,penny,0.02,0.03,0.08,0.1,0.13,0.17,0.28,0.31,0.36,0.45,0.54,0.55,0.67,0.61,0.7
242,household,picture,0.04,0.05,0.18,0.22,0.22,0.28,0.41,0.47,0.56,0.64,0.7,0.72,0.85,0.8,0.89
243,household,pillow,0.09,0.13,0.24,0.33,0.36,0.42,0.53,0.67,0.66,0.73,0.78,0.82,0.92,0.85,0.94
244,household,plant,0.02,0.05,0.1,0.13,0.18,0.21,0.29,0.32,0.37,0.44,0.54,0.51,0.67,0.6,0.75
245,household,plate,0.04,0.04,0.16,0.2,0.26,0.35,0.45,0.53,0.57,0.64,0.63,0.7,0.84,0.77,0.89
246,household,purse,0.05,0.07,0.16,0.23,0.22,0.33,0.37,0.41,0.51,0.54,0.61,0.65,0.79,0.67,0.8
247,household,radio,0.02,0.02,0.05,0.12,0.12,0.19,0.27,0.24,0.29,0.37,0.5,0.52,0.65,0.57,0.67
248,household,scissors,0.01,0.01,0.06,0.14,0.12,0.18,0.27,0.37,0.41,0.51,0.61,0.59,0.76,0.73,0.82
249,household,soap,0.07,0.1,0.23,0.3,0.36,0.43,0.52,0.58,0.68,0.75,0.75,0.83,0.91,0.83,0.91
250,household,spoon,0.2,0.26,0.44,0.53,0.57,0.61,0.73,0.79,0.78,0.83,0.87,0.89,0.95,0.89,0.96
251,household,tape,0.02,0.01,0.09,0.13,0.14,0.17,0.25,0.34,0.41,0.45,0.56,0.59,0.73,0.64,0.77
252,household,telephone,0.16,0.16,0.33,0.4,0.49,0.54,0.65,0.68,0.72,0.81,0.83,0.87,0.95,0.89,0.96
253,household,tissue/kleenex,0.03,0.04,0.11,0.19,0.21,0.3,0.36,0.4,0.53,0.54,0.63,0.63,0.82,0.68,0.83
254,household,toothbrush,0.12,0.16,0.33,0.37,0.44,0.46,0.6,0.7,0.73,0.77,0.78,0.85,0.94,0.87,0.95
255,household,towel,0.06,0.09,0.2,0.26,0.29,0.37,0.49,0.56,0.63,0.7,0.73,0.75,0.91,0.8,0.92
256,household,trash,0.07,0.11,0.21,0.29,0.27,0.35,0.45,0.45,0.54,0.51,0.6,0.62,0.78,0.69,0.8
257,household,tray,0.01,0.01,0.02,0.04,0.05,0.07,0.09,0.11,0.14,0.15,0.19,0.22,0.33,0.32,0.4
258,household,vacuum,0.06,0.08,0.18,0.26,0.26,0.31,0.4,0.42,0.48,0.57,0.62,0.69,0.8,0.73,0.83
259,household,walker,0,0,0.01,0.02,0.04,0.04,0.07,0.1,0.07,0.1,0.17,0.18,0.22,0.21,0.29
260,household,watch (object),0.07,0.08,0.2,0.24,0.25,0.29,0.42,0.43,0.53,0.56,0.65,0.65,0.83,0.7,0.83
261,furniture_rooms,basement,0.01,0.01,0.02,0.03,0.04,0.08,0.11,0.14,0.12,0.18,0.2,0.26,0.28,0.22,0.24
262,furniture_rooms,bathroom,0.04,0.06,0.16,0.23,0.28,0.34,0.5,0.54,0.59,0.67,0.72,0.73,0.88,0.83,0.92
263,furniture_rooms,bathtub,0.16,0.16,0.31,0.35,0.39,0.43,0.57,0.62,0.64,0.69,0.81,0.79,0.89,0.79,0.93
264,furniture_rooms,bed,0.11,0.2,0.37,0.44,0.53,0.58,0.68,0.79,0.81,0.85,0.84,0.91,0.96,0.91,0.97
265,furniture_rooms,bedroom,0.02,0.04,0.09,0.15,0.15,0.21,0.34,0.4,0.46,0.52,0.57,0.64,0.8,0.7,0.85
266,furniture_rooms,bench,0.01,0.01,0.02,0.05,0.04,0.06,0.11,0.12,0.14,0.18,0.23,0.25,0.4,0.37,0.48
267,furniture_rooms,chair,0.16,0.2,0.4,0.45,0.44,0.56,0.69,0.72,0.77,0.81,0.82,0.9,0.95,0.89,0.94
268,furniture_rooms,closet,0.01,0.01,0.05,0.11,0.12,0.17,0.28,0.28,0.42,0.44,0.55,0.62,0.74,0.69,0.8
269,furniture_rooms,couch,0.03,0.05,0.14,0.2,0.23,0.31,0.38,0.47,0.51,0.58,0.65,0.7,0.84,0.75,0.85
270,furniture_rooms,crib,0.03,0.04,0.11,0.15,0.21,0.25,0.36,0.37,0.45,0.5,0.6,0.58,0.73,0.64,0.76
271,furniture_rooms,door,0.23,0.27,0.39,0.48,0.52,0.58,0.71,0.76,0.79,0.84,0.87,0.92,0.95,0.91,0.96
272,furniture_rooms,drawer,0.02,0.02,0.05,0.09,0.09,0.15,0.18,0.24,0.33,0.34,0.49,0.51,0.64,0.58,0.67
273,furniture_rooms,dryer,0.01,0.01,0.05,0.1,0.07,0.1,0.17,0.24,0.27,0.33,0.42,0.42,0.61,0.52,0.67
274,furniture_rooms,garage,0.01,0.01,0.05,0.11,0.12,0.17,0.26,0.29,0.38,0.43,0.51,0.55,0.7,0.6,0.73
275,furniture_rooms,high chair,0.05,0.08,0.19,0.2,0.2,0.29,0.36,0.39,0.47,0.48,0.55,0.57,0.72,0.63,0.7
276,furniture_rooms,kitchen,0.03,0.05,0.13,0.21,0.22,0.31,0.41,0.54,0.56,0.62,0.73,0.75,0.86,0.79,0.91
277,furniture_rooms,living room,0.01,0.01,0.04,0.07,0.08,0.1,0.21,0.28,0.28,0.36,0.49,0.49,0.62,0.59,0.71
278,furniture_rooms,oven,0.01,0.02,0.05,0.14,0.12,0.2,0.27,0.29,0.36,0.4,0.49,0.51,0.66,0.63,0.75
279,furniture_rooms,play pen,0.01,0,0.02,0.04,0.04,0.04,0.09,0.09,0.1,0.12,0.2,0.21,0.32,0.24,0.32
280,furniture_rooms,porch,0,0,0.01,0.05,0.06,0.09,0.14,0.16,0.18,0.22,0.29,0.4,0.43,0.4,0.49
281,furniture_rooms,potty,0.11,0.2,0.34,0.48,0.49,0.53,0.65,0.71,0.77,0.8,0.84,0.84,0.93,0.88,0.94
282,furniture_rooms,rocking chair,0.04,0.04,0.12,0.15,0.2,0.2,0.35,0.32,0.38,0.45,0.49,0.55,0.65,0.61,0.73
283,furniture_rooms,refrigerator,0.02,0.04,0.07,0.17,0.15,0.18,0.28,0.32,0.42,0.49,0.58,0.58,0.79,0.66,0.81
284,furniture_rooms,room,0.03,0.04,0.1,0.18,0.17,0.26,0.35,0.45,0.51,0.58,0.66,0.65,0.83,0.75,0.86
285,furniture_rooms,shower,0.05,0.08,0.17,0.24,0.28,0.32,0.45,0.49,0.55,0.61,0.73,0.72,0.83,0.77,0.84
286,furniture_rooms,sink,0.02,0.03,0.09,0.13,0.17,0.22,0.34,0.4,0.46,0.5,0.65,0.65,0.76,0.74,0.82
287,furniture_rooms,sofa,0.01,0.01,0.04,0.07,0.08,0.08,0.11,0.16,0.22,0.22,0.27,0.34,0.42,0.41,0.42
288,furniture_rooms,stairs,0.05,0.06,0.13,0.22,0.19,0.22,0.4,0.38,0.47,0.55,0.63,0.58,0.83,0.66,0.79
289,furniture_rooms,stove,0.02,0.07,0.1,0.18,0.19,0.26,0.38,0.41,0.38,0.44,0.51,0.61,0.65,0.67,0.72
290,furniture_rooms,table,0.04,0.06,0.16,0.26,0.28,0.3,0.47,0.52,0.59,0.68,0.71,0.74,0.88,0.82,0.91
291,furniture_rooms,TV,0.1,0.15,0.31,0.39,0.41,0.48,0.63,0.63,0.73,0.77,0.82,0.82,0.95,0.89,0.93
292,furniture_rooms,window,0.04,0.05,0.11,0.2,0.23,0.2,0.31,0.37,0.48,0.53,0.64,0.65,0.84,0.72,0.82
293,furniture_rooms,washing machine,0.01,0.05,0.08,0.11,0.12,0.21,0.28,0.37,0.32,0.4,0.42,0.53,0.6,0.64,0.71
294,outside,backyard,0.02,0.01,0.06,0.09,0.11,0.15,0.24,0.26,0.33,0.37,0.48,0.5,0.69,0.6,0.73
295,outside,cloud,0.03,0.03,0.11,0.2,0.18,0.24,0.35,0.4,0.46,0.48,0.54,0.61,0.76,0.68,0.81
296,outside,flag,0.03,0.04,0.1,0.15,0.14,0.22,0.27,0.31,0.39,0.48,0.54,0.47,0.71,0.58,0.76
297,outside,flower,0.2,0.23,0.41,0.5,0.5,0.52,0.66,0.75,0.75,0.82,0.86,0.88,0.94,0.88,0.97
298,outside,garden,0.01,0,0.05,0.07,0.06,0.1,0.17,0.2,0.23,0.28,0.36,0.38,0.53,0.47,0.58
299,outside,grass,0.06,0.09,0.18,0.27,0.26,0.36,0.48,0.53,0.59,0.7,0.73,0.71,0.87,0.77,0.92
300,outside,hose,0.03,0.01,0.06,0.1,0.09,0.14,0.22,0.26,0.33,0.4,0.47,0.54,0.67,0.55,0.67
301,outside,ladder,0.01,0,0.06,0.08,0.09,0.17,0.17,0.32,0.31,0.39,0.47,0.52,0.65,0.55,0.67
302,outside,lawn mower,0.03,0.04,0.12,0.13,0.16,0.22,0.29,0.36,0.35,0.43,0.49,0.55,0.63,0.55,0.69
303,outside,moon,0.23,0.2,0.4,0.44,0.46,0.54,0.66,0.65,0.76,0.78,0.81,0.79,0.92,0.84,0.93
304,outside,pool,0.1,0.12,0.19,0.27,0.34,0.35,0.44,0.46,0.57,0.63,0.73,0.73,0.85,0.75,0.86
305,outside,rain,0.07,0.12,0.24,0.35,0.39,0.4,0.55,0.67,0.71,0.77,0.74,0.87,0.93,0.86,0.96
306,outside,rock,0.13,0.19,0.28,0.39,0.36,0.45,0.6,0.65,0.66,0.69,0.78,0.81,0.9,0.83,0.93
307,outside,roof,0.01,0,0.02,0.04,0.06,0.07,0.15,0.17,0.2,0.27,0.32,0.39,0.53,0.47,0.6
308,outside,sandbox,0.01,0.01,0.08,0.1,0.1,0.13,0.22,0.25,0.33,0.37,0.48,0.52,0.64,0.55,0.68
309,outside,shovel,0.04,0.03,0.08,0.15,0.16,0.24,0.28,0.41,0.39,0.47,0.53,0.6,0.75,0.63,0.78
310,outside,sidewalk,0.01,0.01,0.04,0.09,0.09,0.09,0.18,0.24,0.31,0.35,0.4,0.48,0.62,0.57,0.69
311,outside,sky,0.06,0.07,0.2,0.26,0.25,0.33,0.43,0.47,0.55,0.57,0.61,0.69,0.81,0.73,0.85
312,outside,slide (object),0.09,0.11,0.21,0.34,0.34,0.38,0.54,0.57,0.62,0.68,0.71,0.73,0.87,0.79,0.87
313,outside,snow,0.05,0.09,0.15,0.19,0.24,0.29,0.44,0.5,0.49,0.52,0.6,0.67,0.71,0.69,0.8
314,outside,snowman,0.01,0.02,0.04,0.08,0.1,0.17,0.24,0.29,0.32,0.4,0.46,0.5,0.61,0.59,0.75
315,outside,sprinkler,0.01,0.01,0.03,0.06,0.05,0.08,0.13,0.15,0.23,0.32,0.31,0.4,0.51,0.45,0.56
316,outside,star,0.11,0.18,0.25,0.31,0.36,0.49,0.53,0.56,0.67,0.72,0.7,0.76,0.88,0.82,0.91
317,outside,stick,0.05,0.08,0.16,0.21,0.2,0.26,0.38,0.49,0.53,0.56,0.66,0.71,0.81,0.72,0.87
318,outside,stone,0.01,0.01,0.05,0.04,0.07,0.08,0.16,0.14,0.2,0.24,0.29,0.3,0.41,0.34,0.46
319,outside,street,0.02,0.02,0.07,0.14,0.13,0.21,0.29,0.37,0.43,0.51,0.58,0.58,0.78,0.73,0.85
320,outside,sun,0.06,0.1,0.19,0.32,0.32,0.42,0.48,0.56,0.64,0.72,0.72,0.77,0.89,0.83,0.93
321,outside,swing (object),0.14,0.18,0.3,0.41,0.41,0.46,0.62,0.65,0.67,0.73,0.81,0.82,0.89,0.83,0.92
322,outside,tree,0.21,0.24,0.41,0.49,0.55,0.6,0.67,0.79,0.79,0.81,0.85,0.89,0.94,0.88,0.96
323,outside,water (not beverage),0.25,0.24,0.44,0.54,0.63,0.59,0.74,0.79,0.82,0.85,0.86,0.95,0.97,0.9,0.98
324,outside,wind,0.02,0.03,0.1,0.16,0.16,0.2,0.31,0.38,0.4,0.49,0.49,0.62,0.71,0.64,0.76
325,places,beach,0.05,0.03,0.06,0.15,0.19,0.2,0.28,0.3,0.29,0.41,0.49,0.59,0.68,0.59,0.71
326,places,camping,0.01,0,0.01,0.01,0.03,0.08,0.06,0.11,0.1,0.15,0.22,0.21,0.31,0.31,0.33
327,places,church*,0.03,0.09,0.12,0.18,0.2,0.22,0.28,0.32,0.38,0.45,0.56,0.46,0.57,0.58,0.7
328,places,circus,0,0,0.01,0.01,0.03,0.04,0.09,0.1,0.13,0.18,0.25,0.25,0.37,0.35,0.43
329,places,country,0,0,0,0,0.01,0.02,0.04,0.03,0.04,0.08,0.07,0.08,0.16,0.15,0.21
330,places,downtown,0,0,0,0.02,0.03,0.02,0.05,0.1,0.07,0.14,0.15,0.23,0.23,0.29,0.27
331,places,farm,0.01,0.01,0.04,0.09,0.11,0.12,0.2,0.27,0.28,0.35,0.39,0.47,0.57,0.49,0.65
332,places,gas station,0,0,0.03,0.04,0.05,0.06,0.14,0.16,0.2,0.25,0.35,0.37,0.56,0.56,0.64
333,places,home,0.11,0.18,0.3,0.4,0.43,0.47,0.6,0.67,0.72,0.81,0.84,0.85,0.91,0.83,0.93
334,places,house,0.08,0.12,0.24,0.32,0.33,0.4,0.51,0.62,0.65,0.72,0.73,0.78,0.88,0.83,0.93
335,places,movie,0.01,0.02,0.06,0.08,0.1,0.16,0.24,0.29,0.32,0.39,0.46,0.49,0.65,0.65,0.72
336,places,outside,0.23,0.3,0.43,0.52,0.58,0.62,0.71,0.76,0.76,0.79,0.85,0.87,0.93,0.87,0.95
337,places,park,0.07,0.13,0.21,0.3,0.32,0.36,0.53,0.54,0.62,0.66,0.77,0.75,0.85,0.81,0.9
338,places,party,0.01,0.01,0.07,0.09,0.12,0.16,0.24,0.32,0.44,0.49,0.58,0.55,0.76,0.68,0.77
339,places,picnic,0,0.01,0.03,0.05,0.07,0.06,0.11,0.19,0.24,0.26,0.41,0.45,0.52,0.51,0.64
340,places,playground,0.01,0.02,0.06,0.07,0.08,0.12,0.2,0.27,0.3,0.36,0.44,0.45,0.57,0.63,0.66
341,places,school,0.04,0.08,0.17,0.24,0.28,0.32,0.48,0.56,0.56,0.68,0.7,0.73,0.85,0.83,0.91
342,places,store,0.04,0.04,0.16,0.23,0.25,0.31,0.44,0.52,0.59,0.65,0.78,0.73,0.88,0.78,0.9
343,places,woods,0.01,0.01,0.02,0.02,0.02,0.07,0.07,0.09,0.08,0.15,0.19,0.23,0.27,0.26,0.37
344,places,work (place),0.06,0.05,0.15,0.2,0.24,0.27,0.45,0.49,0.58,0.64,0.71,0.73,0.86,0.74,0.88
345,places,yard,0.01,0.02,0.05,0.09,0.08,0.15,0.17,0.24,0.3,0.37,0.5,0.46,0.61,0.56,0.7
346,places,zoo,0.04,0.08,0.12,0.12,0.21,0.23,0.31,0.37,0.46,0.48,0.54,0.59,0.73,0.68,0.77
347,people,aunt,0.06,0.08,0.14,0.15,0.18,0.18,0.35,0.36,0.44,0.5,0.57,0.62,0.72,0.65,0.72
348,people,baby,0.53,0.59,0.73,0.76,0.82,0.84,0.87,0.93,0.91,0.94,0.97,0.92,0.98,0.96,0.97
349,people,babysitter,0.01,0,0.01,0.02,0.03,0.02,0.08,0.14,0.12,0.15,0.18,0.26,0.34,0.29,0.38
350,people,babysitter's name,0.19,0.2,0.25,0.3,0.31,0.32,0.41,0.46,0.48,0.48,0.6,0.61,0.68,0.59,0.71
351,people,boy,0.08,0.12,0.22,0.31,0.32,0.37,0.46,0.56,0.59,0.64,0.77,0.76,0.85,0.8,0.9
352,people,brother,0.08,0.13,0.15,0.18,0.18,0.25,0.27,0.34,0.35,0.38,0.51,0.48,0.61,0.56,0.64
353,people,child,0.01,0.01,0.03,0.03,0.04,0.04,0.08,0.11,0.15,0.15,0.16,0.26,0.33,0.3,0.37
354,people,clown,0.02,0.03,0.09,0.12,0.15,0.15,0.2,0.28,0.33,0.4,0.47,0.49,0.7,0.51,0.67
355,people,cowboy,0,0,0.01,0.02,0.03,0.04,0.09,0.12,0.16,0.19,0.22,0.23,0.41,0.36,0.47
356,people,daddy*,0.92,0.93,0.95,0.96,0.96,0.94,0.96,0.98,0.98,0.96,0.99,0.98,0.99,0.98,0.99
357,people,doctor,0.03,0.05,0.15,0.19,0.24,0.26,0.35,0.39,0.51,0.55,0.64,0.72,0.79,0.76,0.88
358,people,fireman,0,0.01,0.04,0.03,0.06,0.08,0.15,0.22,0.26,0.3,0.43,0.47,0.6,0.55,0.7
359,people,friend,0.02,0.02,0.06,0.09,0.13,0.14,0.26,0.3,0.35,0.38,0.48,0.5,0.68,0.64,0.78
360,people,girl,0.07,0.09,0.2,0.3,0.3,0.35,0.45,0.51,0.53,0.58,0.65,0.67,0.82,0.75,0.86
361,people,grandma*,0.41,0.44,0.58,0.66,0.69,0.73,0.82,0.86,0.86,0.9,0.94,0.91,0.96,0.94,0.98
362,people,grandpa*,0.34,0.39,0.54,0.58,0.6,0.66,0.76,0.79,0.8,0.86,0.87,0.85,0.93,0.9,0.94
363,people,lady,0.02,0.01,0.06,0.08,0.14,0.14,0.23,0.27,0.3,0.35,0.44,0.48,0.6,0.46,0.61
364,people,mailman,0.01,0.01,0.04,0.07,0.07,0.12,0.16,0.2,0.22,0.3,0.42,0.46,0.53,0.47,0.64
365,people,man,0.05,0.04,0.12,0.18,0.22,0.26,0.34,0.45,0.45,0.49,0.63,0.63,0.75,0.67,0.8
366,people,mommy*,0.93,0.93,0.97,0.97,0.96,0.96,0.96,0.99,0.99,0.97,0.99,0.98,0.99,0.98,0.99
367,people,nurse,0.01,0.01,0.01,0.02,0.04,0.05,0.08,0.08,0.1,0.14,0.2,0.19,0.3,0.26,0.39
368,people,child's own name,0.25,0.32,0.44,0.51,0.52,0.63,0.71,0.73,0.78,0.83,0.87,0.88,0.94,0.91,0.97
369,people,people,0.03,0.02,0.09,0.13,0.11,0.13,0.31,0.3,0.33,0.35,0.49,0.55,0.64,0.57,0.72
370,people,person,0.01,0.01,0.01,0.02,0.04,0.03,0.06,0.06,0.11,0.14,0.19,0.21,0.29,0.25,0.33
371,people,pet's name,0.3,0.29,0.44,0.43,0.46,0.54,0.57,0.6,0.63,0.63,0.7,0.66,0.81,0.69,0.77
372,people,police,0.01,0,0.03,0.01,0.04,0.06,0.12,0.17,0.22,0.28,0.39,0.42,0.52,0.48,0.66
373,people,sister,0.1,0.14,0.16,0.19,0.23,0.27,0.31,0.33,0.36,0.4,0.52,0.41,0.59,0.52,0.66
374,people,teacher,0.01,0.02,0.05,0.07,0.07,0.09,0.17,0.17,0.29,0.29,0.39,0.39,0.55,0.56,0.66
375,people,uncle,0.03,0.04,0.12,0.14,0.17,0.2,0.34,0.35,0.42,0.5,0.57,0.55,0.69,0.62,0.75
376,games_routines,bath,0.36,0.45,0.57,0.63,0.67,0.7,0.82,0.85,0.84,0.86,0.94,0.9,0.97,0.93,0.97
377,games_routines,breakfast,0.06,0.08,0.15,0.21,0.25,0.32,0.43,0.49,0.54,0.62,0.61,0.69,0.82,0.78,0.87
378,games_routines,bye,0.73,0.75,0.88,0.88,0.91,0.9,0.91,0.94,0.95,0.96,0.96,0.93,0.98,0.97,0.98
379,games_routines,call (on phone),0.1,0.13,0.2,0.26,0.28,0.34,0.47,0.53,0.58,0.66,0.7,0.68,0.81,0.74,0.86
380,games_routines,dinner,0.05,0.05,0.13,0.18,0.23,0.31,0.42,0.47,0.53,0.58,0.63,0.67,0.82,0.76,0.86
381,games_routines,give me five!,0.07,0.11,0.19,0.28,0.3,0.26,0.37,0.37,0.48,0.55,0.58,0.59,0.7,0.68,0.72
382,games_routines,gonna get you!,0.08,0.12,0.17,0.23,0.23,0.25,0.33,0.46,0.5,0.56,0.7,0.59,0.78,0.69,0.78
383,games_routines,go potty,0.06,0.13,0.22,0.31,0.33,0.41,0.51,0.59,0.67,0.71,0.8,0.83,0.89,0.83,0.94
384,games_routines,hello,0.33,0.48,0.5,0.58,0.64,0.67,0.75,0.79,0.74,0.75,0.77,0.76,0.82,0.85,0.88
385,games_routines,hi,0.65,0.54,0.72,0.72,0.76,0.74,0.77,0.84,0.89,0.92,0.93,0.93,0.98,0.93,0.95
386,games_routines,lunch,0.05,0.06,0.16,0.18,0.24,0.29,0.35,0.48,0.53,0.59,0.64,0.64,0.81,0.8,0.89
387,games_routines,nap,0.08,0.11,0.22,0.27,0.35,0.39,0.52,0.58,0.67,0.71,0.84,0.79,0.91,0.84,0.94
388,games_routines,night night,0.41,0.44,0.59,0.68,0.68,0.75,0.78,0.83,0.82,0.86,0.89,0.88,0.95,0.93,0.97
389,games_routines,no,0.64,0.7,0.77,0.83,0.85,0.88,0.91,0.93,0.95,0.93,0.97,0.95,0.98,0.97,1
390,games_routines,pattycake,0.08,0.13,0.19,0.24,0.26,0.3,0.36,0.38,0.45,0.5,0.57,0.59,0.73,0.62,0.73
391,games_routines,peekaboo,0.33,0.4,0.49,0.58,0.58,0.6,0.67,0.78,0.76,0.81,0.84,0.86,0.91,0.84,0.94
392,games_routines,please,0.27,0.36,0.49,0.57,0.68,0.73,0.76,0.85,0.87,0.85,0.93,0.94,0.98,0.96,0.98
393,games_routines,shh/shush/hush,0.32,0.47,0.5,0.58,0.63,0.7,0.67,0.78,0.81,0.84,0.89,0.81,0.93,0.89,0.94
394,games_routines,shopping,0.02,0.03,0.09,0.13,0.13,0.18,0.29,0.37,0.43,0.51,0.57,0.59,0.75,0.64,0.8
395,games_routines,snack,0.05,0.12,0.2,0.22,0.29,0.33,0.41,0.54,0.56,0.6,0.65,0.67,0.8,0.78,0.88
396,games_routines,so big!,0.06,0.08,0.15,0.13,0.19,0.23,0.29,0.38,0.4,0.49,0.54,0.49,0.62,0.6,0.68
397,games_routines,thank you,0.37,0.44,0.56,0.62,0.65,0.71,0.78,0.84,0.86,0.88,0.91,0.94,0.97,0.98,0.98
398,games_routines,this little piggy,0.04,0.04,0.11,0.13,0.15,0.17,0.24,0.32,0.4,0.43,0.45,0.52,0.68,0.58,0.71
